play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,19,0.7393902247451446,0.5,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
2,1,19:41,2381,2381,Robert Montgomery made Three Point Jumper. Assisted by Devontae Lane.,3,0,3,13,0.7871913730493142,0.5664211611662462,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
3,1,19:28,2368,2368,Garrett Covington made Three Point Jumper.,3,3,0,10,0.7387395363200939,0.5,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
4,1,19:18,2358,2358,Kevin McKay missed Jumper.,3,3,0,6,0.7385308189136044,0.5,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
5,1,19:12,2352,2352,Michael Akuchie Defensive Rebound.,3,3,0,6,0.7384043303660807,0.5,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
6,1,19:06,2346,2346,Naz Bohannon made Layup.,3,5,-2,13,0.701788276240756,0.4548226031392742,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
7,1,18:53,2333,2333,David DiLeo missed Three Point Jumper.,3,5,-2,7,0.7012466161993698,0.45453965530089274,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
8,1,18:46,2326,2326,Michael Akuchie Defensive Rebound.,3,5,-2,10,0.7009520220099352,0.4543864532488971,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
9,1,18:36,2316,2316,Darius Quisenberry missed Jumper.,3,5,-2,2,0.7005276126095107,0.4541666112249718,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
10,1,18:34,2314,2314,Robert Montgomery Defensive Rebound.,3,5,-2,5,0.7004422279370511,0.4541225081930918,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
11,1,18:29,2309,2309,Devontae Lane made Jumper.,5,5,0,18,0.7374694282590778,0.5,Central Michigan,Youngstown St,4,4,6.5,401172601,2019-11-30
