player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. White,F,29,1,3,0,0,2,4,2,12,14,0,2,1,1,3,4,TRUE,2006-11-17,Cornell,H
P. Anderson,F,14,1,3,0,0,0,0,1,1,2,0,0,1,1,3,2,TRUE,2006-11-17,Cornell,H
Z. Carrington,F,12,3,4,0,0,3,4,1,2,3,0,0,0,0,2,9,TRUE,2006-11-17,Cornell,H
K. NeptuneK,F,27,3,9,2,4,8,11,2,6,8,1,0,0,2,2,16,TRUE,2006-11-17,Cornell,H
J. Mgebroff,C,22,7,10,0,0,4,5,3,3,6,2,0,1,0,3,18,TRUE,2006-11-17,Cornell,H
J. Gourlay,C,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2006-11-17,Cornell,H
J. Olivero,G,27,6,13,1,3,11,15,1,5,6,5,0,0,1,2,24,FALSE,2006-11-17,Cornell,H
G. Page,G,14,0,2,0,2,0,0,0,1,1,0,0,0,1,1,0,FALSE,2006-11-17,Cornell,H
M. Szalachowski,G,12,1,1,0,0,5,5,0,0,0,2,0,0,0,0,7,FALSE,2006-11-17,Cornell,H
M. Hall,G,30,4,7,2,5,0,0,1,1,2,6,4,0,4,4,10,FALSE,2006-11-17,Cornell,H
M. Shamis,G,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2006-11-17,Cornell,H
TEAM,NA,NA,26,52,5,14,33,44,12,32,44,16,6,3,13,21,90,FALSE,2006-11-17,Cornell,H
