date,game_id,home,away
2008-02-11,280420046,Georgetown,Villanova
2008-02-11,280420082,UIC,Valparaiso
2008-02-11,280420251,Texas,Kansas
2008-02-11,280420261,Vermont,Albany
2008-02-11,280420325,Cleveland State,Green Bay
2008-02-11,280422065,Bethune-Cookman,North Carolina A&T
2008-02-11,280422210,Elon,The Citadel
2008-02-11,280422250,Gonzaga,Loyola Marymount
2008-02-11,280422296,Jackson State,Southern
2008-02-11,280422379,Maryland-Eastern Shore,Hampton
2008-02-11,280422440,Nevada,Utah State
2008-02-11,280422501,Portland,Pepperdine
2008-02-11,280422514,Quinnipiac,Wagner
2008-02-11,280422515,Radford,Coastal Carolina
2008-02-11,280422539,San Francisco,San Diego
2008-02-11,280422541,Santa Clara,Saint Mary's
