number,name,position,height,weight,class,hometown
0,Obi Enechionyia,F,"6' 8""",NA,FR,NA
1,Josh Brown,G,"6' 3""",NA,SO,NA
2,Will Cummings,G,"6' 2""",NA,SR,NA
3,Jesse Morgan,G,"6' 5""",NA,SR,NA
4,Daniel Dingle,F,"6' 7""",NA,SO,NA
10,Mark Williams,F,"6' 8""",NA,SO,NA
11,Mike Robbins,,"6' 4""",NA,SO,NA
13,Nick Pendergast,F,"6' 5""",NA,SR,NA
15,Jaylen Bond,F,"6' 8""",NA,JR,NA
23,Devontae Watson,C,"6' 11""",NA,JR,NA
25,Quenton DeCosey,G,"6' 6""",NA,JR,NA
34,Devin Coleman,G,"6' 2""",NA,JR,NA
41,Jimmy McDonnell,F,"6' 10""",NA,SR,NA
50,Chima Nwakpuda,,NA,NA,N/A,NA
