number,name,position,height,weight,class,hometown
0,Hunter Ford,G,"6' 3""",NA,SO,NA
1,Eric Childress,G,"6' 0""",NA,SO,NA
2,Gabe Vincent,G,"6' 3""",NA,FR,NA
3,Zalmico Harmon,G,"6' 0""",NA,SR,NA
4,Aamahd Walker,G,"6' 2""",NA,SO,NA
11,T.J. Taylor,G,"5' 9""",NA,SR,NA
12,Alex Hart,F,"6' 10""",NA,FR,NA
13,Dajuan Smith,G,"6' 3""",NA,JR,NA
14,Ami Lakoju,F,"6' 8""",NA,FR,NA
15,Alan Williams,C,"6' 7""",NA,SR,NA
20,Logan Louks,G,"6' 2""",NA,JR,NA
21,Mitch Brewe,F,"6' 8""",NA,JR,NA
24,Michael Bryson,G,"6' 4""",NA,JR,NA
25,Justin Burks,F,"6' 6""",NA,FR,NA
31,John Green,G,"6' 5""",NA,JR,NA
44,Sam Beeler,F,"6' 10""",NA,JR,NA
