number,name,position,height,weight,class,hometown
0,Jairus Lyles,G,"6' 2""",NA,SO,NA
1,Jequan Lewis,G,"6' 1""",NA,SO,NA
2,Briante Weber,G,"6' 2""",NA,SR,NA
4,Justin Tillman,,"6' 7""",NA,FR,NA
5,Doug Brooks,G,"6' 3""",NA,SO,NA
10,Jonathan Williams,,"6' 1""",NA,FR,NA
11,Michael Gilmore,,"6' 10""",NA,FR,NA
12,Mo Alie-Cox,F,"6' 6""",NA,SO,NA
14,Torey Burston,G,"5' 8""",NA,SO,NA
20,Jordan Burgess,G,"6' 4""",NA,SO,NA
21,Treveon Graham,G,"6' 5""",NA,SR,NA
22,Terry Larrier,,"6' 8""",NA,FR,NA
23,Jarred Guest,F,"6' 8""",NA,SR,NA
25,Antravious Simmons,C,"6' 9""",NA,SO,NA
32,Melvin Johnson,G,"6' 3""",NA,JR,NA
40,Emerson Burk,F,"6' 9""",NA,SO,NA
