number,name,position,height,weight,class,hometown
0,Mike Balogun,G,"6' 2""",NA,SR,NA
1,Jalen Pendleton,G,"6' 2""",NA,JR,NA
2,KC Goodwin,G,"5' 11""",NA,SO,NA
5,Deion Lavender,,"6' 2""",NA,FR,NA
10,Ibby Djimde,C,"6' 8""",NA,SR,NA
12,Marcus Fillyaw,G,"6' 1""",NA,JR,NA
13,Chaz Glotta,,"6' 2""",NA,FR,NA
14,Jordan Caroline,,"6' 7""",NA,FR,NA
20,Tyler Smithpeters,G,"6' 3""",NA,SO,NA
23,Bola Olaniyan,F,"6' 7""",NA,SO,NA
24,Dawson Verhines,G,"6' 4""",NA,SR,NA
25,"Anthony Beane, Jr.",G,"6' 2""",NA,JR,NA
32,Deng Leek,,"7' 0""",NA,JR,NA
33,Sean O'Brien,G,"6' 6""",NA,SO,NA
