number,name,position,height,weight,class,hometown
0,Rashard Kelly,F,"6' 7""",NA,FR,NA
1,Zach Brown,F,"6' 6""",NA,FR,NA
3,Evan Wessel,G,"6' 5""",NA,JR,NA
4,"Corey Henderson, Jr.",G,"6' 2""",NA,FR,NA
5,Zach Bush,F,"6' 6""",NA,SO,NA
10,Ria'N Holland,G,"5' 10""",NA,SO,NA
12,Darius Carter,F,"6' 6""",NA,SR,NA
14,John Robert Simon,G,"5' 10""",NA,SO,NA
15,Jared Walker,G,"6' 3""",NA,FR,NA
20,Rauno Nurger,F,"6' 10""",NA,FR,NA
21,Bush Wamukota,C,"6' 11""",NA,JR,NA
23,Fred VanVleet,G,"5' 11""",NA,JR,NA
24,Shaq Morris,F,"6' 7""",NA,SO,NA
31,Ron Baker,G,"6' 3""",NA,JR,NA
32,Tekele Cotton,G,"6' 2""",NA,SR,NA
40,Tevin Glass,F,"6' 8""",NA,JR,NA
