number,name,position,height,weight,class,hometown
0,Tra'Von Joseph,G,"6' 5""",NA,SO,NA
1,Matt LaBato,F,"6' 8""",NA,SR,NA
2,Ta'Jon Welcome,G,"6' 3""",NA,JR,NA
3,Devonte Hall,G,"6' 1""",NA,FR,NA
10,Reginald Kissoonlal,G,"6' 11""",NA,FR,NA
11,Paxon Guest,G,"6' 5""",NA,JR,NA
12,Jalan West,G,"5' 10""",NA,JR,NA
13,Matt Killian,F,"6' 5""",NA,JR,NA
21,Sabri Thompson,G,"6' 3""",NA,SO,NA
22,Tony Dobbinson,G,"5' 10""",NA,JR,NA
23,Zeek Woodley,G,"6' 2""",NA,SO,NA
33,Ryan King,F,"6' 7""",NA,SR,NA
40,Marvin Frazier,C,"6' 8""",NA,SR,NA
42,Deji Adekunle,F,"6' 10""",NA,JR,NA
