number,name,position,height,weight,class,hometown
1,Geno Luzcando,G,"6' 3""",NA,FR,NA
3,Ben Wilson,G,"6' 5""",NA,JR,NA
5,Jeffery Solarin,F,"6' 4""",NA,SR,NA
10,Evann Hall,G,"6' 4""",NA,JR,NA
11,Nnamdi Ezenwa,F,"6' 5""",NA,SR,NA
12,Ajak Magot,C,"6' 11""",NA,SR,NA
13,Novak Topalovic,C,"7' 0""",NA,FR,NA
21,Andre Slavik,C,"6' 9""",NA,SO,NA
22,Marcus Bradley,F,"6' 6""",NA,FR,NA
23,Spencer Nicolds,F,"6' 7""",NA,FR,NA
24,Chris Hansen,F,"6' 4""",NA,SR,NA
25,Erik Nakken,G,"6' 3""",NA,SO,NA
32,Ian Fox,G,"6' 0""",NA,FR,NA
33,Justin Smith,F,"6' 5""",NA,SO,NA
