number,name,position,height,weight,class,hometown
2,Michael Albrecht,G,"5' 11""",NA,JR,NA
3,Kameron Chatman,G,"6' 7""",NA,FR,NA
5,D.J. Wilson,F,"6' 9""",NA,FR,NA
10,Derrick Walton Jr.,G,"6' 0""",NA,SO,NA
11,Andrew Dakich,G,"6' 2""",NA,SO,NA
12,Muhammad-Ali Abdur-Rahkman,G,"6' 4""",NA,FR,NA
13,Jon Rubenstein,,NA,NA,N/A,NA
15,Ryan Kapustka,,NA,NA,N/A,NA
20,Sean Lonergan,G,"6' 5""",NA,SO,NA
21,Zak Irvin,G,"6' 6""",NA,SO,NA
22,Duncan Robinson,G,"6' 8""",NA,SO,NA
23,Caris LeVert,G,"6' 7""",NA,JR,NA
24,Aubrey Dawkins,G,"6' 6""",NA,FR,NA
30,Austin Hatch,G,"6' 6""",NA,FR,NA
32,Ricky Doyle,F,"6' 9""",NA,FR,NA
34,Mark Donnal,F,"6' 9""",NA,SO,NA
44,Max Bielfeldt,F,"6' 7""",NA,SR,NA
