number,name,position,height,weight,class,hometown
0,Warren Gillis,G,"6' 3""",NA,SR,NA
2,Aaron Law,G,"6' 0""",NA,JR,NA
3,Josh Cameron,G,"6' 1""",NA,SR,NA
5,Jaylen Shaw,G,"6' 0""",NA,SO,NA
10,Shivaughn Wiggins,G,"5' 11""",NA,SO,NA
12,Michel Enanga,F,"6' 5""",NA,JR,NA
13,Uros Ljeskovic,F,"6' 8""",NA,JR,NA
21,Tristian Curtis,F,"6' 7""",NA,JR,NA
22,Elijah Wilson,G,"6' 4""",NA,SO,NA
23,Badou Diagne,F,"6' 7""",NA,JR,NA
30,Colton Ray-St Cyr,G,"6' 5""",NA,SO,NA
33,Ron Trapps,G,"6' 4""",NA,SO,NA
35,Marcus Freeman,F,"6' 7""",NA,JR,NA
55,Kyle Buffkin,C,"6' 10""",NA,SO,NA
