number,name,position,height,weight,class,hometown
0,Lance Crawford,G,"5' 10""",NA,FR,NA
4,Chad Holley,G,"5' 10""",NA,SR,NA
5,Dontavious Smith,F,"6' 8""",NA,FR,NA
10,Jahad Thomas,G,"6' 2""",NA,SO,NA
13,Marco Banegas-Flores,G,"6' 1""",NA,SR,NA
15,Jordan Shea,G,"6' 4""",NA,FR,NA
21,DJ Mlachnik,G,"6' 2""",NA,JR,NA
22,Matt Harris,G,"6' 1""",NA,FR,NA
23,Kerry Weldon,F,"6' 5""",NA,SR,NA
24,Tyler Livingston,F,"6' 5""",NA,SO,NA
30,Mark Cornelius,G,"6' 2""",NA,SR,NA
33,Josh Gantz,G,"6' 6""",NA,FR,NA
34,Jordan Rhodes,F,"6' 6""",NA,FR,NA
35,Brad Schaub,G,"6' 6""",NA,FR,NA
