number,name,position,height,weight,class,hometown
0,Nick Kazemi,G,"6' 3""",NA,JR,NA
1,Wanaah Bail,F,"6' 9""",NA,SO,NA
2,Kory Alford,G,"6' 4""",NA,JR,NA
4,Norman Powell,G,"6' 4""",NA,SR,NA
5,Kevon Looney,F,"6' 9""",NA,FR,NA
10,Isaac Hamilton,G,"6' 4""",NA,SO,NA
13,David Brown,G,"6' 3""",NA,SR,NA
14,Gyorgy Goloman,F,"6' 10""",NA,FR,NA
20,Bryce Alford,G,"6' 3""",NA,SO,NA
21,Alec Wulff,G,"6' 3""",NA,FR,NA
22,Noah Allen,G,"6' 6""",NA,SO,NA
23,Tony Parker,F,"6' 9""",NA,JR,NA
40,Thomas Welsh,C,"7' 0""",NA,FR,NA
43,Jonah Bolden,F,"6' 10""",NA,FR,NA
