number,name,position,height,weight,class,hometown
1,Darin Johnson,G,"6' 5""",NA,SO,NA
2,Quevyn Winters,G,"6' 5""",NA,JR,NA
5,Nigel Williams-Goss,G,"6' 4""",NA,SO,NA
10,Dan Kingma,G,"5' 10""",NA,FR,NA
11,Mike Anderson,G,"6' 4""",NA,SR,NA
12,Andrew Andrews,G,"6' 2""",NA,JR,NA
15,KJ Garrett,G,"6' 3""",NA,FR,NA
21,Jernard Jarreau,F,"6' 10""",NA,JR,NA
22,Greg Bowman,,"6' 7""",NA,FR,NA
24,Robert Upshaw,C,"7' 0""",NA,SO,NA
33,Jahmel Taylor,G,"6' 0""",NA,SO,NA
34,Gilles Dierickx,C,"7' 0""",NA,JR,NA
40,"Shawn Kemp, Jr.",F,"6' 9""",NA,SR,NA
42,Donaven Dorsey,F,"6' 7""",NA,FR,NA
