number,name,position,height,weight,class,hometown
2,Josh Williams,G,"6' 4""",NA,SO,NA
4,Nathan Moran,G,"5' 9""",NA,FR,NA
5,J.J. Butler,G,"6' 3""",NA,JR,NA
10,Talbott Denny,G,"6' 6""",NA,JR,NA
11,Asa Duvall,G,"6' 2""",NA,FR,NA
14,Chad Lang,C,"6' 11""",NA,SR,NA
15,Dylan Green,G,"6' 4""",NA,JR,NA
20,Chad Johnson,G,"6' 0""",NA,SR,NA
21,Charles Smith,C,"6' 9""",NA,SO,NA
22,J.C. Hampton,G,"6' 1""",NA,SO,NA
23,Aaron Korn,G,"6' 4""",NA,FR,NA
32,Brett Wishon,F,"6' 9""",NA,SO,NA
35,Martin Smith,F,"6' 4""",NA,SR,NA
52,Malcolm Smith,F,"6' 5""",NA,SR,NA
55,George Brammeier,C,"6' 11""",NA,FR,NA
