number,name,position,height,weight,class,hometown
0,Jerome Simmons,F,"6' 8""",NA,SO,NA
1,Trey Brown,G,"6' 3""",NA,SO,NA
2,Sam Hunt,G,"6' 2""",NA,SO,NA
3,Jamin Lackey,F,"6' 8""",NA,SO,NA
4,Nick Reese,F,"6' 7""",NA,FR,NA
5,Bryan Akinkugbe,C,"6' 9""",NA,SR,NA
10,Arturs Bremers,G,"6' 3""",NA,JR,NA
11,James Whitaker,G,"6' 5""",NA,FR,NA
12,Ahmad Abdullah,G,"6' 0""",NA,JR,NA
15,Amari Hamilton,,"6' 1""",NA,N/A,NA
20,Austin Williams,G,"6' 1""",NA,FR,NA
21,Julien Johnson,G,"6' 4""",NA,SO,NA
23,Denzel Keyes,G,"6' 4""",NA,SO,NA
24,Ty'Shaun Mccollum,,NA,NA,N/A,NA
32,Bruce Beckford,F,"6' 7""",NA,JR,NA
33,Waylan Siverand,F,"6' 7""",NA,SR,NA
34,Khary Doby,F,"6' 6""",NA,SO,NA
44,Steven Burroughs,C,"6' 9""",NA,SO,NA
