number,name,position,height,weight,class,hometown
0,Ka'Darryl Bell,G,"6' 1""",NA,JR,NA
1,Donte Thomas,F,"6' 7""",NA,FR,NA
2,Warren Jones,G,"6' 3""",NA,JR,NA
3,Anthony Fields,G,"6' 0""",NA,JR,NA
4,Auston Barnes,F,"6' 8""",NA,SR,NA
5,Tramique Sutherland,G,"5' 11""",NA,JR,NA
10,Jackson Kane,G,"5' 10""",NA,JR,NA
21,Josh Cunningham,F,"6' 7""",NA,FR,NA
22,Xzavier Taylor,F,"6' 9""",NA,SO,NA
24,Omari Grier,G,"6' 4""",NA,JR,NA
25,Jermaine Morgan,F,"6' 8""",NA,JR,NA
32,Mike Shaw,F,"6' 8""",NA,JR,NA
52,Nate Wells,C,"7' 1""",NA,JR,NA
