number,name,position,height,weight,class,hometown
0,Kyre' Hamer,G,"6' 2""",NA,SO,NA
1,Luke Moyer,G,"6' 0""",NA,JR,NA
3,Casey Perrin,G,"5' 9""",NA,JR,NA
4,Lance Brown,G,"5' 10""",NA,JR,NA
5,Rod Days,F,"6' 6""",NA,JR,NA
11,Jordan Faciane,G,"6' 2""",NA,JR,NA
13,Quinton Ray,G,"6' 0""",NA,SO,NA
15,Curtis Phillips,F,"6' 5""",NA,FR,NA
20,Andrew Ryan,G,"6' 5""",NA,SR,NA
22,D.J. Mason,C,"6' 6""",NA,JR,NA
23,Jacob Talbert,G,"6' 0""",NA,SO,NA
25,Reco McCarter,F,"6' 6""",NA,SR,NA
30,Nehemiah Mabson,C,"6' 6""",NA,FR,NA
33,Troy Harper,G,"6' 1""",NA,FR,NA
