number,name,position,height,weight,class,hometown
0,Everett Osborne,G,"6' 4""",NA,JR,NA
1,Elijah Watson,G,"6' 2""",NA,FR,NA
2,Mike Lopez,G,"6' 1""",NA,FR,NA
3,Isaiah Hobbs,G,"6' 4""",NA,FR,NA
5,Shaquille Boga,G,"5' 11""",NA,SR,NA
10,Maurice McDonald,G,"6' 4""",NA,FR,NA
11,Andreas Bigum,F,"6' 9""",NA,JR,NA
21,Janari Joesaar,F,"6' 6""",NA,SO,NA
22,Shaun Noriega,G,"6' 4""",NA,SR,NA
23,Dan Kimasa,F,"6' 9""",NA,FR,NA
24,Shaquille Hines,F,"6' 7""",NA,JR,NA
30,Joaquin Pistokache,,"6' 2""",NA,SO,NA
32,Adonis Rwabigwi,F,"6' 8""",NA,SO,NA
44,Christopher Ikuenobe,F,"6' 9""",NA,SO,NA
