number,name,position,height,weight,class,hometown
1,Tim Smallwood,G,"6' 2""",NA,JR,NA
2,Randy Reed,G,"6' 6""",NA,JR,NA
3,Devin Patterson,G,"5' 11""",NA,JR,NA
4,Kyler Erickson,G,"6' 0""",NA,JR,NA
5,Mike Rostampour,F,"6' 8""",NA,SR,NA
10,CJ Carter,G,"6' 1""",NA,SR,NA
11,Rylan Murry,F,"6' 7""",NA,FR,NA
15,Tre'Shawn Thurman,F,"6' 7""",NA,FR,NA
23,Marcus Tyus,G,"6' 1""",NA,JR,NA
24,Alex Allbery,G,"6' 1""",NA,SO,NA
25,Devin Newsome,G,"5' 9""",NA,FR,NA
32,Daniel Meyer,F,"6' 9""",NA,FR,NA
43,Jake White,F,"6' 8""",NA,JR,NA
