number,name,position,height,weight,class,hometown
1,James Blackmon Jr.,G,"6' 4""",NA,FR,NA
2,Nick Zeisloft,G,"6' 4""",NA,JR,NA
3,Max Hoetzel,F,"6' 8""",NA,FR,NA
4,Robert Johnson,G,"6' 3""",NA,FR,NA
5,Troy Williams,F,"6' 7""",NA,SO,NA
10,Ryan Burton,F,"6' 7""",NA,JR,NA
11,Kevin Yogi Ferrell,G,"6' 0""",NA,JR,NA
12,Hanner Mosquera-Perea,F,"6' 9""",NA,JR,NA
15,Devin Davis,F,"6' 7""",NA,SO,NA
20,Jordan Fuchs,,NA,NA,N/A,NA
22,Stanford Robinson,G,"6' 4""",NA,SO,NA
23,Nate Ritchie,F,"6' 7""",NA,FR,NA
25,Emmitt Holt,F,"6' 7""",NA,FR,NA
30,Collin Hartman,F,"6' 6""",NA,SO,NA
35,Tim Priller,F,"6' 9""",NA,FR,NA
44,Jeremiah April,C,"6' 11""",NA,FR,NA
