number,name,position,height,weight,class,hometown
0,CJ Davis,G,"6' 2""",NA,FR,NA
1,Dee Oldham,G,"6' 4""",NA,JR,NA
2,Khristian Taylor,G,"6' 2""",NA,SR,NA
3,Alex Anderson,G,"5' 11""",NA,JR,NA
4,Richard Lee,G,"6' 4""",NA,FR,NA
10,Chandler Rowe,F,"6' 7""",NA,SO,NA
11,Terrence Durham,G,"6' 3""",NA,JR,NA
12,Harrison Hawks,G,"5' 10""",NA,FR,NA
20,Arkeem Joseph,C,"6' 9""",NA,JR,NA
24,Deville Smith,G,"6' 0""",NA,SR,NA
25,Marshun Newell,G,"6' 3""",NA,SR,NA
30,Twymond Howard,F,"6' 6""",NA,JR,NA
33,Myles Taylor,F,"6' 7""",NA,SR,NA
40,Javier Martinez,F,"6' 7""",NA,SO,NA
44,Nick Detlev,C,"7' 2""",NA,FR,NA
