number,name,position,height,weight,class,hometown
0,Kasey Hill,G,"6' 1""",NA,SO,NA
1,Eli Carter,G,"6' 2""",NA,JR,NA
2,Brandone Francis,G,"6' 5""",NA,FR,NA
3,Devin Robinson,F,"6' 8""",NA,FR,NA
5,Alex Murphy,F,"6' 8""",NA,JR,NA
10,Dorian Finney-Smith,F,"6' 8""",NA,JR,NA
11,Chris Chiozza,G,"6' 0""",NA,FR,NA
12,Dillon Graham,G,"6' 4""",NA,SO,NA
14,Lexx Edwards,G,"6' 2""",NA,JR,NA
15,John Egbunu,C,"6' 11""",NA,SO,NA
20,Michael Frazier,G,"6' 4""",NA,JR,NA
21,Jon Horford,C,"6' 10""",NA,SR,NA
23,Chris Walker,F,"6' 10""",NA,SO,NA
24,Zach Hodskins,G,"6' 4""",NA,FR,NA
25,Devon Walker,F,"6' 6""",NA,JR,NA
30,Jacob Kurtz,F,"6' 6""",NA,SR,NA
42,Billy Donovan,G,"6' 2""",NA,SR,NA
