number,name,position,height,weight,class,hometown
0,Jeremy Lieberman,G,"6' 1""",NA,FR,NA
1,Charles Hankerson Jr.,G,"6' 4""",NA,SR,NA
2,Riley Grabau,G,"6' 2""",NA,SR,NA
3,Alexander Aka Gorski,G,"6' 5""",NA,FR,NA
5,Trey Washington III,G,"5' 11""",NA,SO,NA
11,Derek Cooke Jr.,F,"6' 9""",NA,SR,NA
13,Jack Bentz,G,"6' 1""",NA,SR,NA
14,Josh Adams,G,"6' 2""",NA,JR,NA
21,Jonathan Barnes,C,"6' 10""",NA,FR,NA
22,Larry Nance Jr.,F,"6' 8""",NA,SR,NA
23,Jason McManamen,G,"6' 5""",NA,SO,NA
32,Alan Herndon,F,"6' 9""",NA,FR,NA
41,Matt Sellers,F,"6' 10""",NA,SR,NA
