number,name,position,height,weight,class,hometown
0,Dre Clayton,F,"6' 6""",NA,FR,NA
3,Roddy Peters,G,"6' 3""",NA,SO,NA
4,Corey Allen Jr,G,"6' 1""",NA,SR,NA
5,Nehemias Morillo,G,"6' 5""",NA,JR,NA
10,Tre' Bryant,G,"5' 11""",NA,SO,NA
11,Anthony Collins,G,"6' 1""",NA,SR,NA
13,Jake Bodway,G,"6' 2""",NA,FR,NA
14,Justin David,G,"6' 2""",NA,SO,NA
15,Jaleel Cousins,C,"6' 11""",NA,JR,NA
23,Chris Perry,F,"6' 8""",NA,SO,NA
25,Troy Holston Jr.,G,"6' 4""",NA,FR,NA
33,Ruben Guerrero,C,"6' 11""",NA,FR,NA
34,Dinero Mercurius,G,"6' 3""",NA,FR,NA
35,Bo Zeigler,G,"6' 6""",NA,FR,NA
