number,name,position,height,weight,class,hometown
0,Maurice Dunlap,G,"6' 2""",NA,FR,NA
1,Fred Thomas,G,"6' 5""",NA,JR,NA
2,Demetrius Houston,F,"6' 7""",NA,FR,NA
3,Trivante Bloodman,G,"6' 0""",NA,SR,NA
4,Johnny Zuppardo,F,"6' 9""",NA,JR,NA
5,Isaiah Butler,G,"6' 2""",NA,SR,NA
10,Jeffery Johnson,G,"6' 2""",NA,SR,NA
12,De'Runnya Wilson,F,"6' 5""",NA,SO,NA
15,I.J. Ready,G,"5' 11""",NA,SO,NA
20,Gavin Ware,F,"6' 9""",NA,JR,NA
22,Fallou Ndoye,F,"6' 11""",NA,FR,NA
23,Travis Daniels,G,"6' 8""",NA,JR,NA
25,Roquez Johnson,F,"6' 7""",NA,SR,NA
32,Craig Sword,G,"6' 3""",NA,JR,NA
33,Oliver Black,F,"6' 9""",NA,FR,NA
