number,name,position,height,weight,class,hometown
0,Pete Rakocevic,C,"6' 11""",NA,SR,NA
2,Aaron Armstead,G,"6' 4""",NA,SR,NA
3,Dontel Highsmith,G,"6' 2""",NA,SO,NA
5,Travon Baker,G,"5' 11""",NA,JR,NA
10,Darrell Bowie,F,"6' 7""",NA,JR,NA
11,Chuks Iroegbu,G,"6' 4""",NA,JR,NA
12,Jordan Thomas,G,"5' 11""",NA,FR,NA
13,Kevin Gray,F,"6' 8""",NA,SR,NA
21,Keith Gray,F,"6' 8""",NA,JR,NA
23,Aaric Armstead,G,"6' 5""",NA,SO,NA
25,Jay DeHaan,G,"6' 2""",NA,FR,NA
33,Anthony Johnson,G,"6' 3""",NA,SR,NA
34,Marin Maric,C,"6' 10""",NA,FR,NA
52,Jordan Threloff,C,"6' 9""",NA,SR,NA
55,Michael Orris,G,"6' 2""",NA,SO,NA
