number,name,position,height,weight,class,hometown
1,Jabari Sandifer,G,"6' 1""",NA,SO,NA
3,Kam Rowan,G,"6' 0""",NA,FR,NA
10,Jamie Batish,G,"6' 4""",NA,JR,NA
11,Devante Mayes,G,"6' 0""",NA,FR,NA
12,Tyson Renold,F,"6' 9""",NA,JR,NA
14,J.C. Fuller,G,"6' 3""",NA,JR,NA
15,Dalan Ancrum,F,"6' 5""",NA,FR,NA
22,Jalen Morgan,F,"6' 8""",NA,FR,NA
24,Remy Roberts-Burnett,G,"6' 0""",NA,SR,NA
30,Mike Miklusak,F,"6' 6""",NA,SO,NA
31,Garret Covington,G,"6' 5""",NA,SO,NA
32,Tate Stensgaard,F,"6' 8""",NA,JR,NA
33,Jalen Chapman,F,"6' 8""",NA,JR,NA
34,Mohamed Conde,F,"6' 7""",NA,SR,NA
