number,name,position,height,weight,class,hometown
0,Paul Jackson,G,"6' 1""",NA,FR,NA
1,Robbie Stenzel,G,"6' 5""",NA,SR,NA
2,Corey Walden,G,"6' 2""",NA,SR,NA
3,Denzel Richardson,G,"6' 5""",NA,JR,NA
4,Tommy Matthews,G,"6' 1""",NA,JR,NA
5,Isaac McGlone,G,"6' 2""",NA,SO,NA
11,Jaylen Babb-Harrison,G,"6' 4""",NA,SO,NA
13,Daniel Norl,G,"6' 2""",NA,FR,NA
22,Timmy Knipp,G,"6' 7""",NA,SR,NA
23,Jonathan Hood,G,"6' 4""",NA,JR,NA
32,Ja'Mill Powell,G,"6' 7""",NA,JR,NA
33,Deverin Muff,F,"6' 8""",NA,SR,NA
42,Eric Stutz,F,"6' 8""",NA,SR,NA
