number,name,position,height,weight,class,hometown
0,Rashad Muhammad,G,"6' 6""",NA,SO,NA
1,Jordan Baker,G,"6' 4""",NA,JR,NA
2,Jaleel Williams,F,"6' 7""",NA,SR,NA
4,Brandon Mitchell,F,"6' 7""",NA,SO,NA
5,Darryl Gaynor II,G,"6' 2""",NA,FR,NA
10,Ivo Basor,C,"6' 8""",NA,JR,NA
11,Danny Mahoney,G,"6' 0""",NA,FR,NA
14,Frank Rogers,F,"6' 9""",NA,JR,NA
20,Isaac Thornton,G,"6' 3""",NA,SO,NA
21,Jalen James,G,"6' 3""",NA,SO,NA
22,Devante Wilson,G,"6' 4""",NA,SR,NA
23,Princeton Onwas,G,"6' 6""",NA,JR,NA
24,Ryan Singer,F,"6' 9""",NA,FR,NA
25,Leon Bahner,C,"6' 11""",NA,FR,NA
32,Andrew Vollert,,NA,NA,N/A,NA
33,Tyler Winston,,NA,NA,N/A,NA
35,Matt Pollard,C,"7' 0""",NA,SO,NA
