number,name,position,height,weight,class,hometown
0,Josh Ivory,G,"6' 2""",NA,JR,NA
1,Bryon Hawkins,G,"6' 1""",NA,FR,NA
2,Jordan McNeil,G,"6' 5""",NA,FR,NA
4,Four McGlynn,G,"6' 2""",NA,JR,NA
5,Walter Foster,F,"6' 8""",NA,SO,NA
10,John Davis,F,"6' 5""",NA,SO,NA
11,Alex Gavrilovic,G,"6' 9""",NA,SR,NA
12,Barrington Alston,F,"6' 8""",NA,SO,NA
15,Timajh Parker-Rivera,F,"6' 7""",NA,JR,NA
23,Mike Morsell,F,"6' 5""",NA,FR,NA
24,Arnaud William Adala Moto,F,"6' 6""",NA,JR,NA
25,A.J. Astroth,G,"6' 6""",NA,JR,NA
32,Jonah Meredith,G,"6' 5""",NA,SO,NA
33,Eddie Keith II,F,"6' 5""",NA,FR,NA
44,Jamel Flash,F,"6' 10""",NA,SR,NA
