number,name,position,height,weight,class,hometown
1,Dwight Tarwater,F,"6' 6""",NA,SR,NA
2,Sam Singer,G,"6' 4""",NA,SO,NA
3,Tyrone Wallace,G,"6' 5""",NA,JR,NA
10,Brandon Chauca,G,"5' 9""",NA,FR,NA
12,Roger Moute a Bidias,F,"6' 6""",NA,SO,NA
14,Christian Behrens,F,"6' 8""",NA,JR,NA
15,Xavier Valdes,,NA,NA,N/A,NA
22,Kingsley Okoroh,C,"7' 1""",NA,FR,NA
23,Jabari Bird,G,"6' 6""",NA,SO,NA
24,Jordan Mathews,G,"6' 3""",NA,SO,NA
25,Nick Hamilton,G,"6' 4""",NA,FR,NA
31,Stephen Domingo,G,"6' 7""",NA,JR,NA
32,Brenden Glapion,,"6' 3""",NA,JR,NA
42,Cole Welle,F,"6' 7""",NA,FR,NA
44,Kameron Rooks,C,"7' 0""",NA,SO,NA
45,David Kravish,F,"6' 10""",NA,SR,NA
