number,name,position,height,weight,class,hometown
0,Corey Henson,G,"6' 3""",NA,FR,NA
1,Aaren Edmead,G,"5' 10""",NA,FR,NA
2,Dwaun Anderson,G,"6' 4""",NA,JR,NA
4,Marcus Burton,G,"6' 0""",NA,SR,NA
5,Jojo Cooper,G,"6' 1""",NA,FR,NA
11,Romone Saunders,G,"6' 3""",NA,FR,NA
12,Hugo Naurais,F,"6' 8""",NA,SR,NA
13,Langston Burnett,G,"6' 5""",NA,JR,NA
21,Japhet Kadji,F,"6' 7""",NA,FR,NA
22,Stedman Allen,F,"6' 6""",NA,JR,NA
32,Nolan Long,F,"6' 9""",NA,SO,NA
34,Mike Aaman,F,"6' 8""",NA,JR,NA
35,Greg Senat,F,"6' 7""",NA,SO,NA
