number,name,position,height,weight,class,hometown
0,Brad Waldow,F,"6' 9""",NA,SR,NA
3,Kerry Carter,G,"6' 2""",NA,SR,NA
5,Jack Biebel,G,"5' 11""",NA,SO,NA
10,Joe Coleman,G,"6' 4""",NA,JR,NA
11,Dane Pineau,F,"6' 9""",NA,SO,NA
13,Jock Landale,C,"6' 11""",NA,FR,NA
20,Aaron Bright,G,"5' 0""",NA,SR,NA
21,Evan Fitzner,C,"6' 10""",NA,FR,NA
22,Garrett Jackson,F,"6' 5""",NA,SR,NA
24,Calvin Hermanson,F,"6' 6""",NA,FR,NA
25,Treaven Duffy,G,"6' 2""",NA,SO,NA
30,Desmond Simmons,F,"6' 7""",NA,SR,NA
41,Emmett Naar,G,"6' 0""",NA,FR,NA
