number,name,position,height,weight,class,hometown
0,Montray Clemons,F,"6' 7""",NA,JR,NA
1,Corey Hilliard,G,"6' 1""",NA,SR,NA
2,Uche Ofoegbu,F,"6' 4""",NA,JR,NA
3,Matt Christiansen,F,"6' 9""",NA,JR,NA
5,Matt Glover,G,"6' 5""",NA,SR,NA
10,Chris Adams,G,"6' 4""",NA,SR,NA
11,Gavin Hoffmann,G,"6' 5""",NA,SR,NA
13,Frankie Ferrari,G,"6' 0""",NA,FR,NA
14,David Irby,G,"6' 0""",NA,SO,NA
15,Kruize Pinkins,F,"6' 7""",NA,SR,NA
21,Devin Watson,G,"6' 1""",NA,FR,NA
22,Chase Foster,F,"6' 5""",NA,FR,NA
23,Mark Tollefsen,F,"6' 9""",NA,JR,NA
25,Derrell Robertson,C,"6' 10""",NA,SR,NA
30,Dominique Williams,G,"6' 2""",NA,SO,NA
32,Tim Derksen,G,"6' 3""",NA,JR,NA
33,Nick Loew,F,"6' 8""",NA,FR,NA
