date,game_id,home,away
2008-02-25,280560222,Villanova,Marquette
2008-02-25,280560270,Milwaukee,Valparaiso
2008-02-25,280562029,Arkansas-Pine Bluff,Texas Southern
2008-02-25,280562169,Delaware State,Florida A&M
2008-02-25,280562306,Kansas State,Texas
2008-02-25,280562379,Maryland-Eastern Shore,Bethune-Cookman
2008-02-25,280562430,UNC Greensboro,Charleston
2008-02-25,280562501,Portland,Gonzaga
2008-02-25,280562541,Santa Clara,San Francisco
2008-02-25,280562569,South Carolina State,North Carolina A&T
