player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Bowers,F,33,5,9,0,3,2,3,2,13,15,5,3,0,6,4,12,TRUE,2016-02-13,Vanderbilt,H
T. Harris,F,24,1,8,0,1,2,2,0,4,4,0,1,0,1,3,4,TRUE,2016-02-13,Vanderbilt,H
J. Granger,F,22,1,4,1,3,0,0,0,1,1,0,1,0,0,1,3,TRUE,2016-02-13,Vanderbilt,H
D. Waddell,G,11,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,TRUE,2016-02-13,Vanderbilt,H
T.J. Lang,G,35,5,18,4,12,0,1,1,1,2,2,0,0,2,1,14,TRUE,2016-02-13,Vanderbilt,H
T. Tate,F,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2016-02-13,Vanderbilt,H
C. Blackstock,F,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,FALSE,2016-02-13,Vanderbilt,H
H. Spencer,F,14,1,3,0,0,2,2,1,2,3,1,0,0,1,4,4,FALSE,2016-02-13,Vanderbilt,H
B. Brown,G,26,3,10,2,6,6,7,0,2,2,2,0,0,0,2,14,FALSE,2016-02-13,Vanderbilt,H
J. Walker,G,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2016-02-13,Vanderbilt,H
Z. Allison,G,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-02-13,Vanderbilt,H
N. Williams,G,6,0,3,0,3,0,0,0,1,1,0,0,0,0,1,0,FALSE,2016-02-13,Vanderbilt,H
P. Keim,G,19,0,2,0,2,0,0,1,1,2,0,0,0,0,0,0,FALSE,2016-02-13,Vanderbilt,H
C. Stockton,G,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,FALSE,2016-02-13,Vanderbilt,H
TEAM,NA,NA,18,62,8,32,13,16,9,29,38,13,5,0,12,16,57,FALSE,2016-02-13,Vanderbilt,H
