player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Jones III,C,10,1,1,0,0,1,1,1,0,1,0,0,0,1,2,3,TRUE,2020-01-25,Georgia Southern,A
J. Roberts,G,29,5,12,3,6,0,0,1,4,5,1,2,0,1,1,13,TRUE,2020-01-25,Georgia Southern,A
D. Wilson,G,32,4,14,2,6,3,4,0,4,4,2,0,0,2,2,13,TRUE,2020-01-25,Georgia Southern,A
K. Williams,G,25,4,11,0,2,7,9,2,5,7,1,2,1,2,3,15,TRUE,2020-01-25,Georgia Southern,A
C. Allen,G,31,5,16,0,6,0,0,1,6,7,3,3,0,2,0,10,TRUE,2020-01-25,Georgia Southern,A
C. Clerkley,F,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2020-01-25,Georgia Southern,A
K. Ivery,F,14,3,4,0,1,2,2,2,1,3,1,0,0,1,2,8,FALSE,2020-01-25,Georgia Southern,A
J. Linder,F,15,2,6,0,0,0,1,2,0,2,0,0,0,0,5,4,FALSE,2020-01-25,Georgia Southern,A
J. Thomas,F,14,2,4,0,0,2,2,2,4,6,0,0,1,0,2,6,FALSE,2020-01-25,Georgia Southern,A
N. Phillips,G,28,3,7,2,5,2,4,4,4,8,3,2,0,1,2,10,FALSE,2020-01-25,Georgia Southern,A
TEAM,NA,NA,29,76,7,26,17,23,18,31,49,11,9,2,10,20,82,FALSE,2020-01-25,Georgia Southern,A
