game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,11,1,18:59,2339,2339,Pedro Bradshaw Block.,2,2,0,0,0.4641910056343035,0.5,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,12,1,18:47,2327,2327,CJ Fleming Defensive Rebound.,2,2,0,12,0.46423732247870814,0.5,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,13,1,18:33,2313,2313,CJ Fleming made Layup.,2,4,-2,14,0.418924175716851,0.4541004401909216,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,made,CJ Fleming,NA,FALSE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,14,1,18:22,2302,2302,Eli Abaev missed Three Point Jumper.,2,4,-2,11,0.41872795598526935,0.4538569829834506,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Eli Abaev,NA,TRUE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,15,1,18:20,2300,2300,Pedro Bradshaw Defensive Rebound.,2,4,-2,2,0.41869220727555545,0.45381258154161963,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,16,1,18:02,2282,2282,Nick Thelen made Layup. Assisted by Pedro Bradshaw.,2,6,-4,18,0.3737020278147877,0.4076243650864716,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,made,Nick Thelen,Pedro Bradshaw,FALSE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,17,1,17:40,2260,2260,Eli Abaev missed Layup.,2,6,-4,22,0.37285412145566954,0.40666070605256693,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Eli Abaev,NA,FALSE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,18,1,17:38,2258,2258,Dylan Penn Defensive Rebound.,2,6,-4,2,0.3727767985822573,0.4065727307217593,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,19,1,17:26,2246,2246,Dylan Penn missed Three Point Jumper.,2,6,-4,12,0.37231212667855024,0.40604368878856145,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,missed,Dylan Penn,NA,TRUE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,20,1,17:22,2242,2242,Eli Abaev Defensive Rebound.,2,6,-4,4,0.3721569765227032,0.4058669081267921,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,21,1,17:20,2240,2240,Eli Abaev Turnover.,2,6,-4,2,0.3720793565972294,0.40577844028351323,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,22,1,17:20,2240,2240,Dylan Penn Steal.,2,6,-4,0,0.3720793565972294,0.40577844028351323,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,23,1,17:15,2235,2235,CJ Fleming made Three Point Jumper. Assisted by Ethan Claycomb.,2,9,-7,5,0.30769656865510664,0.3386904256882121,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,made,CJ Fleming,Ethan Claycomb,TRUE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,24,1,17:01,2221,2221,Luis Rolon made Layup.,4,9,-5,14,0.349166468967567,0.3819742235102472,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,made,Luis Rolon,NA,FALSE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,25,1,16:30,2190,2190,Pedro Bradshaw missed Jumper.,4,9,-5,31,0.3476640532298878,0.3802809362483644,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,missed,Pedro Bradshaw,NA,FALSE,FALSE,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,26,1,16:30,2190,2190,Cyrus Largie Block.,4,9,-5,0,0.3476640532298878,0.3802809362483644,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,27,1,16:29,2189,2189,Nick Thelen Offensive Rebound.,4,9,-5,1,0.3476155278823979,0.38022616480621374,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,28,1,16:29,2189,2189,Nick Thelen made Layup.,4,11,-7,0,0.3047091867834183,0.33536383876143894,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,made,Nick Thelen,NA,FALSE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,29,1,16:23,2183,2183,Dakota Rivers Turnover.,4,11,-7,6,0.3043189739400368,0.3349285220629494,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,30,1,16:23,2183,2183,Pedro Bradshaw Steal.,4,11,-7,0,0.3043189739400368,0.3349285220629494,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,31,1,16:08,2168,2168,Ethan Claycomb made Three Point Jumper. Assisted by Dylan Penn.,4,14,-10,15,0.24462010354054153,0.27151328693101623,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,made,Ethan Claycomb,Dylan Penn,TRUE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,32,1,15:51,2151,2151,Foul on Nick Thelen.,4,14,-10,17,0.24321250189354685,0.26994223686335966,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,33,1,15:12,2112,2112,Victor Rosa missed Three Point Jumper.,4,14,-10,39,0.23997479702707783,0.26632394729895564,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Victor Rosa,NA,TRUE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,34,1,15:08,2108,2108,Ethan Claycomb Defensive Rebound.,4,14,-10,4,0.23964186984835237,0.2659515423186228,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,35,1,14:59,2099,2099,Ethan Claycomb missed Three Point Jumper.,4,14,-10,9,0.2388920951066543,0.26511264013893454,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,missed,Ethan Claycomb,NA,TRUE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,36,1,14:56,2096,2096,Luis Rolon Defensive Rebound.,4,14,-10,3,0.2386419483523069,0.26483269113254815,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,37,1,14:41,2081,2081,Victor Rosa missed Three Point Jumper.,4,14,-10,15,0.23738942586506842,0.2634304582991852,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Victor Rosa,NA,TRUE,FALSE,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,38,1,14:36,2076,2076,Zach Anderson Offensive Rebound.,4,14,-10,5,0.23697121687551012,0.2629620867006171,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,39,1,14:25,2065,2065,Victor Rosa missed Jumper.,4,14,-10,11,0.23604983096431487,0.2619298863859585,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Victor Rosa,NA,FALSE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,40,1,14:21,2061,2061,Sam DeVault Defensive Rebound.,4,14,-10,4,0.23571430955909617,0.26155391304061193,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,41,1,14:14,2054,2054,Sam DeVault missed Three Point Jumper.,4,14,-10,7,0.23512651356497066,0.26089512606491794,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,missed,Sam DeVault,NA,TRUE,FALSE,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,42,1,14:10,2050,2050,Zach Anderson Defensive Rebound.,4,14,-10,4,0.2347902573764919,0.26051818921014785,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,43,1,13:56,2036,2036,Zach Anderson missed Three Point Jumper.,4,14,-10,14,0.23361112429281344,0.2591960181435808,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Zach Anderson,NA,TRUE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,44,1,13:53,2033,2033,Sam DeVault Defensive Rebound.,4,14,-10,3,0.23335798322416007,0.25891209330774334,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,45,1,13:39,2019,2019,Foul on Luis Rolon.,4,14,-10,14,0.23217435014106894,0.2575841825505328,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,46,1,13:39,2019,2019,Juston Betz missed Free Throw.,4,14,-10,0,0.23217435014106894,0.2575841825505328,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,missed,Juston Betz,NA,FALSE,TRUE,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,47,1,13:39,2019,2019,Bellarmine Deadball Team Rebound.,4,14,-10,0,0.23217435014106894,0.2575841825505328,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,48,1,13:39,2019,2019,Juston Betz missed Free Throw.,4,14,-10,0,0.23217435014106894,0.2575841825505328,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Bellarmine,missed,Juston Betz,NA,FALSE,TRUE,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,49,1,13:39,2019,2019,Zach Anderson Defensive Rebound.,4,14,-10,0,0.23217435014106894,0.2575841825505328,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,50,1,13:36,2016,2016,Dakota Rivers missed Three Point Jumper.,4,14,-10,3,0.23192020402759217,0.2572989868539484,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Dakota Rivers,NA,TRUE,FALSE,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,51,1,13:35,2015,2015,Bellarmine Defensive Rebound.,4,14,-10,1,0.23183544751023763,0.2572038700449941,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,52,1,13:22,2002,2002,Pedro Bradshaw Turnover.,4,14,-10,13,0.23073169347350803,0.2559649574765397,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,53,1,13:03,1983,1983,Jalen Warren missed Layup.,4,14,-10,19,0.2291118012482834,0.25414593910910627,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Jalen Warren,NA,FALSE,FALSE,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,54,1,13:03,1983,1983,Sam DeVault Block.,4,14,-10,0,0.2291118012482834,0.25414593910910627,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,55,1,13:03,1983,1983,Florida Gulf Coast Offensive Rebound.,4,14,-10,0,0.2291118012482834,0.25414593910910627,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,56,1,12:53,1973,1973,Dom London missed Jumper.,4,14,-10,10,0.22825584450793723,0.2531844219422769,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,Florida Gulf Coast,missed,Dom London,NA,FALSE,FALSE,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,57,1,12:52,1972,1972,Florida Gulf Coast Offensive Rebound.,4,14,-10,1,0.22817011576984747,0.25308810843445373,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,58,1,12:49,1969,1969,Eli Abaev Turnover.,4,14,-10,3,0.2279127819927679,0.25279898900801717,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,59,1,12:49,1969,1969,Pedro Bradshaw Steal.,4,14,-10,0,0.2279127819927679,0.25279898900801717,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,60,1,12:45,1965,1965,Foul on Alec Pfriem.,4,14,-10,4,0.22756932279924183,0.25241307582075684,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,61,1,12:45,1965,1965,Alec Pfriem Turnover.,4,14,-10,0,0.22756932279924183,0.25241307582075684,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,62,1,12:35,1955,1955,Jalen Warren Turnover.,4,14,-10,10,0.22670890386954765,0.2514461562699382,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,63,1,12:20,1940,1940,Foul on Pedro Bradshaw.,4,14,-10,15,0.22541338103660138,0.2499899032368488,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,64,1,12:20,1940,1940,Pedro Bradshaw Turnover.,4,14,-10,0,0.22541338103660138,0.2499899032368488,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellarmine,Florida Gulf Coast
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,65,1,12:03,1923,1923,Eli Abaev Turnover.,4,14,-10,17,0.22393950993577932,0.248332544150534,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
401257498,2021-01-15,Florida Gulf Coast,Bellarmine,66,1,12:03,1923,1923,Sam DeVault Steal.,4,14,-10,0,0.22393950993577932,0.248332544150534,4,4,-0.9,NA,"c(""Kenny  Totten"", "" Donta Carter"", "" Erroll Lewis"")","Fort Myers, FL",Alico Arena,4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Gulf Coast,Bellarmine
