date,game_id,home,away
2009-12-01,293350055,Jacksonville State,Chattanooga
2009-12-01,293350057,Florida,Florida A&M
2009-12-01,293350084,Indiana,Maryland
2009-12-01,293350087,Notre Dame,Idaho State
2009-12-01,293350099,LSU,Louisiana
2009-12-01,293350111,Northeastern,Providence
2009-12-01,293350152,NC State,Northwestern
2009-12-01,293350153,North Carolina,Michigan State
2009-12-01,293350159,Dartmouth,Vermont
2009-12-01,293350166,New Mexico State,UTEP
2009-12-01,293350331,Eastern Washington,Walla Walla University
2009-12-01,293352116,UCF,Newberry
2009-12-01,293352117,Central Michigan,Chicago State
2009-12-01,293352294,Iowa,Virginia Tech
2009-12-01,293352306,Kansas State,Fort Hays State
2009-12-01,293352377,McNeese,Paul Quinn
2009-12-01,293352509,Purdue,Wake Forest
2009-12-01,293352545,SE Louisiana,Spring Hill
2009-12-01,293352565,SIU-Edwardsville,Purdue Fort Wayne
2009-12-01,293352635,Tennessee Tech,Evansville
2009-12-01,293352711,Western Michigan,Temple
2009-12-01,293360526,Florida Gulf Coast,Bethune-Cookman
2009-12-01,293362132,Cincinnati,Texas Southern
2009-12-01,293362540,UC Santa Barbara,Santa Clara
2009-12-01,293362636,UTSA,Cameron
