player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Grantham,F,33,2,8,1,5,0,0,1,3,4,7,3,0,0,3,5,TRUE,2016-02-20,NC State,A
J. Blossomgame,F,37,12,22,3,8,6,7,0,4,4,2,0,2,0,2,33,TRUE,2016-02-20,NC State,A
L. Nnoko,C,23,2,5,0,0,3,4,2,2,4,0,0,4,0,1,7,TRUE,2016-02-20,NC State,A
J. Roper,G,28,1,4,0,2,0,0,0,1,1,1,2,0,0,2,2,TRUE,2016-02-20,NC State,A
A. Holmes,G,31,3,9,2,6,0,1,1,2,3,6,1,0,0,2,8,TRUE,2016-02-20,NC State,A
J. Smith,F,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2016-02-20,NC State,A
S. Djitte,C,17,6,8,0,0,0,0,3,5,8,0,0,0,0,4,12,FALSE,2016-02-20,NC State,A
G. DeVoe,G,25,3,6,1,4,0,0,0,2,2,0,0,0,0,2,7,FALSE,2016-02-20,NC State,A
T. Hudson,G,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-02-20,NC State,A
TEAM,NA,NA,29,64,7,27,9,12,10,20,30,16,6,6,1,16,74,FALSE,2016-02-20,NC State,A
