player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Dickerson,F,26,4,11,0,3,0,0,1,5,6,1,1,0,2,3,8,TRUE,2013-01-12,Saint Mary's,A
T. Xu,C,14,1,2,0,0,0,0,0,0,0,0,1,0,1,3,2,TRUE,2013-01-12,Saint Mary's,A
C. Doolin,G,29,4,8,1,3,7,7,0,0,0,3,1,0,2,2,16,TRUE,2013-01-12,Saint Mary's,A
C. Adams,G,27,3,5,3,5,0,0,0,1,1,1,0,0,0,3,9,TRUE,2013-01-12,Saint Mary's,A
T. Derksen,G,22,2,5,2,2,0,0,0,6,6,1,0,0,0,1,6,TRUE,2013-01-12,Saint Mary's,A
F. Rogers,F,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,2013-01-12,Saint Mary's,A
M. Tollefsen,F,22,2,3,1,1,0,0,0,1,1,1,0,2,0,0,5,FALSE,2013-01-12,Saint Mary's,A
M. Christiansen,F,20,4,5,0,0,0,1,3,2,5,0,1,2,0,3,8,FALSE,2013-01-12,Saint Mary's,A
D. Parker,G,20,5,8,1,2,4,6,0,2,2,2,1,0,1,2,15,FALSE,2013-01-12,Saint Mary's,A
A. Holmes,G,14,1,3,1,2,0,0,0,0,0,3,0,0,0,1,3,FALSE,2013-01-12,Saint Mary's,A
TEAM,NA,NA,26,51,9,18,11,14,4,19,23,12,5,5,9,18,72,FALSE,2013-01-12,Saint Mary's,A
