game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401170307,2020-02-22,St. Bonaventure,Richmond,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.44012702852097163,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Richmond
401170307,2020-02-22,St. Bonaventure,Richmond,2,1,19:35,2375,2375,Nathan Cayo Turnover.,0,0,0,25,0.4402763027464049,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,Richmond,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,3,1,19:35,2375,2375,Jaren English Steal.,0,0,0,0,0.4402763027464049,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,Richmond,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,4,1,19:33,2373,2373,Foul on Nick Sherod.,0,0,0,2,0.44028843862848255,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,St. Bonaventure,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,5,1,19:33,2373,2373,Dominick Welch missed Free Throw.,0,0,0,0,0.44028843862848255,0.5,4,4,-1.5,NA,NA,St. Bonaventure,missed,Dominick Welch,NA,FALSE,TRUE,St. Bonaventure,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,6,1,19:33,2373,2373,St. Bonaventure Deadball Team Rebound.,0,0,0,0,0.44028843862848255,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,St. Bonaventure,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,7,1,19:33,2373,2373,Dominick Welch made Free Throw.,1,0,1,0,0.4624308280934624,0.522342877819745,4,4,-1.5,NA,NA,St. Bonaventure,made,Dominick Welch,NA,FALSE,TRUE,St. Bonaventure,Richmond
401170307,2020-02-22,St. Bonaventure,Richmond,8,1,19:14,2354,2354,Blake Francis missed Three Point Jumper.,1,0,1,19,0.46275291864156454,0.5225479267308089,4,4,-1.5,NA,NA,Richmond,missed,Blake Francis,NA,TRUE,FALSE,Richmond,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,9,1,19:11,2351,2351,Justin Winston Defensive Rebound.,1,0,1,3,0.46280424802702247,0.5225805267521474,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,Richmond,St. Bonaventure
401170307,2020-02-22,St. Bonaventure,Richmond,10,1,19:06,2346,2346,Justin Winston made Jumper.,3,0,3,5,0.5081219443722235,0.5675361407990583,4,4,-1.5,NA,NA,St. Bonaventure,made,Justin Winston,NA,FALSE,FALSE,St. Bonaventure,Richmond
