player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Ballard,F,25,1,3,0,0,0,0,2,1,3,1,0,0,1,1,2,TRUE,2011-01-06,Boise State,H
B. Kamen,F,37,2,8,0,1,4,6,3,9,12,1,1,0,3,4,8,TRUE,2011-01-06,Boise State,H
W. Carter,F,38,3,5,1,1,6,9,3,5,8,1,0,1,1,5,13,TRUE,2011-01-06,Boise State,H
J. Henson,C,14,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,TRUE,2011-01-06,Boise State,H
A. Oliver,G,29,9,16,2,5,1,1,2,5,7,4,0,0,3,5,21,TRUE,2011-01-06,Boise State,H
J. Graham,G,60,9,18,2,8,9,12,3,5,8,7,1,0,4,3,29,FALSE,2011-01-06,Boise State,H
A. Moor,G,15,1,2,0,0,0,0,1,1,2,2,0,0,1,0,2,FALSE,2011-01-06,Boise State,H
C. Jones,G,12,0,3,0,1,0,0,1,1,2,0,0,0,1,5,0,FALSE,2011-01-06,Boise State,H
C. Douglas,G,38,5,14,4,9,5,5,1,1,2,0,0,0,1,2,19,FALSE,2011-01-06,Boise State,H
K. Shamburger,G,32,2,15,1,7,2,2,2,3,5,2,1,0,2,5,7,FALSE,2011-01-06,Boise State,H
TEAM,NA,NA,32,85,10,32,27,35,20,34,54,18,3,1,17,31,101,FALSE,2011-01-06,Boise State,H
