player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Moser,F,36,5,5,2,2,5,7,3,9,12,3,0,0,2,1,17,TRUE,2012-03-03,Wyoming,H
C. StanbackC,F,15,0,4,0,2,0,0,0,2,2,2,1,0,2,3,0,TRUE,2012-03-03,Wyoming,H
B. MassambaB,C,31,6,8,0,1,3,4,1,2,3,2,2,1,3,4,15,TRUE,2012-03-03,Wyoming,H
O. Bellfield,G,33,2,6,1,4,2,4,0,2,2,9,2,2,2,1,7,TRUE,2012-03-03,Wyoming,H
K. Wallace,G,13,4,6,3,4,3,3,0,0,0,0,1,0,1,3,14,TRUE,2012-03-03,Wyoming,H
Q. Thomas,F,4,1,2,0,0,0,2,1,0,1,0,1,0,0,1,2,FALSE,2012-03-03,Wyoming,H
C. Lopez-Sosa,F,8,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,FALSE,2012-03-03,Wyoming,H
B. Cheaney,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2012-03-03,Wyoming,H
W. Norman,G,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,2012-03-03,Wyoming,H
J. Hawkins,G,25,3,6,1,3,0,0,0,1,1,1,1,1,1,3,7,FALSE,2012-03-03,Wyoming,H
A. Marshall,G,33,2,7,0,2,8,9,0,3,3,3,1,0,3,5,12,FALSE,2012-03-03,Wyoming,H
TEAM,NA,NA,23,47,7,18,21,29,9,20,29,20,11,4,19,22,74,FALSE,2012-03-03,Wyoming,H
