player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Walton III,F,16,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,TRUE,2012-12-25,San Francisco,N
L. Wilson,F,38,2,9,0,6,1,2,1,2,3,0,0,0,0,2,5,TRUE,2012-12-25,San Francisco,N
H. Harris,F,40,5,9,0,1,1,7,2,5,7,0,0,1,1,4,11,TRUE,2012-12-25,San Francisco,N
J. Jones,G,39,7,15,3,6,0,0,0,0,0,4,2,0,0,3,17,TRUE,2012-12-25,San Francisco,N
R. Rembert,G,34,3,7,1,5,0,0,1,3,4,1,0,0,4,1,7,TRUE,2012-12-25,San Francisco,N
K. Gadsden-Gilliard,F,9,2,3,0,0,0,1,1,1,2,0,0,0,1,0,4,FALSE,2012-12-25,San Francisco,N
T. Halvorsen,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-12-25,San Francisco,N
M. Stramaglia,G,16,1,3,1,2,0,0,0,0,0,3,0,0,3,2,3,FALSE,2012-12-25,San Francisco,N
Y. Barrueta,G,7,0,1,0,0,2,2,0,3,3,0,0,0,1,0,2,FALSE,2012-12-25,San Francisco,N
TEAM,NA,NA,20,47,5,20,4,12,5,16,21,8,2,1,11,15,49,FALSE,2012-12-25,San Francisco,N
