date,game_id,home,away
2011-02-09,310400038,Colorado,Texas A&M
2011-02-09,310400045,George Washington,Richmond
2011-02-09,310400048,Delaware,VCU
2011-02-09,310400058,South Florida,Marquette
2011-02-09,310400070,Idaho,Utah State
2011-02-09,310400087,Notre Dame,Louisville
2011-02-09,310400107,Holy Cross,Army
2011-02-09,310400111,Northeastern,Towson
2011-02-09,310400116,Mt. St. Mary's,Wagner
2011-02-09,310400120,Maryland,Longwood
2011-02-09,310400130,Michigan,Northwestern
2011-02-09,310400145,Ole Miss,LSU
2011-02-09,310400150,Duke,North Carolina
2011-02-09,310400154,Wake Forest,Miami
2011-02-09,310400164,Rutgers,Villanova
2011-02-09,310400167,New Mexico,Wyoming
2011-02-09,310400183,Syracuse,Georgetown
2011-02-09,310400189,Bowling Green,Ball State
2011-02-09,310400193,Miami (OH),Northern Illinois
2011-02-09,310400195,Ohio,Toledo
2011-02-09,310400201,Oklahoma,Texas
2011-02-09,310400239,Baylor,Nebraska
2011-02-09,310400276,Marshall,UAB
2011-02-09,310400344,Mississippi State,Arkansas
2011-02-09,310402005,Air Force,BYU
2011-02-09,310402006,Akron,Western Michigan
2011-02-09,310402083,Bucknell,American
2011-02-09,310402115,Central Connecticut,Bryant
2011-02-09,310402116,UCF,Memphis
2011-02-09,310402142,Colgate,Lafayette
2011-02-09,310402182,Drexel,James Madison
2011-02-09,310402247,Georgia State,Hofstra
2011-02-09,310402287,Illinois State,Indiana State
2011-02-09,310402294,Iowa,Wisconsin
2011-02-09,310402309,Kent State,Eastern Michigan
2011-02-09,310402405,Monmouth,Fairleigh Dickinson
2011-02-09,310402523,Robert Morris,St. Francis (PA)
2011-02-09,310402545,SE Louisiana,UTSA
2011-02-09,310402567,SMU,Tulane
2011-02-09,310402579,South Carolina,Florida
2011-02-09,310402623,Missouri State,Bradley
