game_id,away,home,away_rank,home_rank,away_score,home_score,date
401370066,Duke,Wake Forest,8,NA,76,64,2022-01-12
401364377,Minnesota,Michigan State,NA,10,69,71,2022-01-12
401364862,LSU,Florida,12,NA,64,58,2022-01-12
401373544,Villanova,Xavier,14,17,64,60,2022-01-12
401402159,Arlington Baptist,McNeese,NA,NA,44,120,2022-01-12
401370712,Longwood,Radford,NA,NA,83,75,2022-01-12
401377714,Temple,Tulsa,NA,NA,69,64,2022-01-12
401377712,Memphis,UCF,NA,NA,64,74,2022-01-12
401377710,East Carolina,Cincinnati,NA,NA,71,79,2022-01-12
401373241,UT Martin,Morehead State,NA,NA,62,76,2022-01-12
401370710,Hampton,North Carolina A&T,NA,NA,59,67,2022-01-12
401370709,Presbyterian,Gardner-Webb,NA,NA,61,64,2022-01-12
401370708,Charleston Southern,Campbell,NA,NA,52,67,2022-01-12
401369970,Clemson,Notre Dame,NA,NA,56,72,2022-01-12
401369647,Stony Brook,Vermont,NA,NA,65,98,2022-01-12
401369646,UMass Lowell,Albany,NA,NA,47,57,2022-01-12
401369645,UMBC,NJIT,NA,NA,76,56,2022-01-12
401365788,Saint Joseph's,Rhode Island,NA,NA,64,75,2022-01-12
401365787,Duquesne,Fordham,NA,NA,71,72,2022-01-12
401365519,Chattanooga,Western Carolina,NA,NA,59,70,2022-01-12
401365518,Samford,Wofford,NA,NA,64,87,2022-01-12
401365517,East Tennessee State,Furman,NA,NA,69,78,2022-01-12
401365430,Elon,UNC Wilmington,NA,NA,66,73,2022-01-12
401364863,Georgia,Mississippi State,NA,NA,72,88,2022-01-12
401373053,Delaware State,Norfolk State,NA,NA,51,80,2022-01-12
401370711,High Point,South Carolina Upstate,NA,NA,65,66,2022-01-12
401404580,Tougaloo,SE Louisiana,NA,NA,72,77,2022-01-12
401378799,Utah State,Colorado State,NA,NA,72,77,2022-01-12
401377713,Tulane,Wichita State,NA,NA,68,67,2022-01-12
401377711,South Florida,SMU,NA,NA,65,77,2022-01-12
401367356,Southern Illinois,Missouri State,NA,NA,76,81,2022-01-12
401367355,Illinois State,Drake,NA,NA,75,86,2022-01-12
401367354,Evansville,Bradley,NA,NA,47,79,2022-01-12
401373543,St. John's,UConn,NA,NA,78,86,2022-01-12
401370114,NC State,Louisville,NA,NA,79,63,2022-01-12
401370046,Virginia Tech,Virginia,NA,NA,52,54,2022-01-12
401369918,Georgia Tech,Boston College,NA,NA,81,76,2022-01-12
401368371,TCU,Kansas State,NA,NA,60,57,2022-01-12
401364864,Missouri,Arkansas,NA,NA,43,87,2022-01-12
401364376,Maryland,Northwestern,NA,NA,94,87,2022-01-12
401402996,Santa Clara,Pacific,NA,NA,84,70,2022-01-12
401377407,California,Washington,NA,NA,55,64,2022-01-12
401371472,Dixie State,California Baptist,NA,NA,79,76,2022-01-12
401371467,Utah Valley,Seattle U,NA,NA,65,71,2022-01-12
401364730,Boise State,Nevada,NA,NA,85,70,2022-01-12
