player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Smith,F,36,5,9,0,0,1,3,5,7,12,3,1,0,1,1,11,TRUE,2011-02-28,Grambling,H
D. Donald,F,12,0,2,0,0,1,2,1,2,3,0,0,0,0,1,1,TRUE,2011-02-28,Grambling,H
M. Holmes,F,11,0,3,0,1,0,0,1,1,2,1,0,0,0,3,0,TRUE,2011-02-28,Grambling,H
F. Jones,F,33,3,10,0,3,2,3,1,3,4,1,1,0,2,2,8,TRUE,2011-02-28,Grambling,H
A. StudivantA,C,16,2,5,0,0,0,2,0,2,2,0,0,0,0,0,4,TRUE,2011-02-28,Grambling,H
P. Crosby,C,25,4,14,0,0,6,8,3,2,5,1,1,2,3,2,14,FALSE,2011-02-28,Grambling,H
D. Jackson,G,30,2,4,2,3,3,4,0,4,4,2,2,0,3,1,9,FALSE,2011-02-28,Grambling,H
K. Burwell,G,41,2,6,0,2,4,6,1,4,5,3,1,0,3,3,8,FALSE,2011-02-28,Grambling,H
C. Cox,G,21,4,6,0,1,3,4,3,4,7,0,1,0,0,3,11,FALSE,2011-02-28,Grambling,H
TEAM,NA,NA,22,59,2,10,20,32,17,30,47,11,7,2,14,16,66,FALSE,2011-02-28,Grambling,H
