player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Lowe,F,24,3,6,0,0,6,8,1,5,6,2,1,3,2,4,12,TRUE,2016-03-08,Wright State,N
K. Small,G,31,4,10,1,3,1,2,2,6,8,1,0,2,3,2,10,TRUE,2016-03-08,Wright State,N
J. Fouse,G,34,5,10,1,3,5,8,1,6,7,1,1,0,1,3,16,TRUE,2016-03-08,Wright State,N
C. Love,G,38,3,9,1,3,3,5,0,3,3,4,1,0,0,1,10,TRUE,2016-03-08,Wright State,N
C. Cooper,G,33,4,8,1,1,6,7,0,0,0,1,1,0,1,0,15,TRUE,2016-03-08,Wright State,N
J. Hurdle,F,11,2,3,1,1,1,1,0,4,4,1,0,3,0,4,6,FALSE,2016-03-08,Wright State,N
H. Uwadiae,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-03-08,Wright State,N
K. Kanter,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-03-08,Wright State,N
A. Brown,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-03-08,Wright State,N
A. Brown,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-03-08,Wright State,N
T. Botz,G,19,1,3,0,1,0,0,1,4,5,1,0,0,0,0,2,FALSE,2016-03-08,Wright State,N
T. Findlay,G,10,3,4,1,1,0,0,0,1,1,0,0,1,0,1,7,FALSE,2016-03-08,Wright State,N
TEAM,NA,NA,25,53,6,13,22,31,6,32,38,11,4,9,8,15,78,FALSE,2016-03-08,Wright State,N
