game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401603003,2024-01-15,Texas Southern,Miss Valley St,1,1,19:47,2387,2387,Walter Hamilton missed Jumper.,away,0,0,0,0,FALSE,FALSE,0.9229733707763712,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,Miss Valley St,missed,Walter Hamilton,NA,FALSE,FALSE,Miss Valley St,Texas Southern,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,2,1,19:47,2387,2387,Grayson Carter Defensive Rebound.,home,0,0,0,0,FALSE,FALSE,0.9229733707763712,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,NA,NA,NA,NA,NA,NA,Miss Valley St,Texas Southern,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,3,1,19:21,2361,2361,Grayson Carter missed Jumper.,home,0,0,0,26,FALSE,FALSE,0.9225017201808124,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,Texas Southern,missed,Grayson Carter,NA,FALSE,FALSE,Texas Southern,Miss Valley St,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,4,1,19:21,2361,2361,Walter Hamilton Defensive Rebound.,away,0,0,0,0,FALSE,FALSE,0.9225017201808124,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,NA,NA,NA,NA,NA,NA,Texas Southern,Miss Valley St,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,5,1,19:01,2341,2341,Walter Hamilton Turnover.,away,0,0,0,20,FALSE,FALSE,0.9221269158538642,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,NA,NA,NA,NA,NA,NA,Miss Valley St,Miss Valley St,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,6,1,19:00,2340,2340,Jonathan Cisse Steal.,home,0,0,0,1,FALSE,FALSE,0.922107894338075,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,NA,NA,NA,NA,NA,NA,Miss Valley St,Texas Southern,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,7,1,18:55,2335,2335,Foul on Rayquan Brown.,away,0,0,0,5,FALSE,TRUE,0.9220123789127266,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,NA,NA,NA,NA,NA,NA,Texas Southern,Texas Southern,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,8,1,18:55,2335,2335,Jonathan Cisse missed Free Throw.,home,0,0,0,0,FALSE,FALSE,0.9220123789127266,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,Texas Southern,missed,Jonathan Cisse,NA,FALSE,TRUE,Texas Southern,Texas Southern,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,9,1,18:55,2335,2335,Texas Southern Deadball Team Rebound.,home,0,0,0,0,FALSE,FALSE,0.9220123789127266,0.5,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,NA,NA,NA,NA,NA,NA,Texas Southern,Texas Southern,FALSE
401603003,2024-01-15,Texas Southern,Miss Valley St,10,1,18:55,2335,2335,Jonathan Cisse made Free Throw.,home,1,0,1,0,TRUE,FALSE,0.9283152237030182,0.5227553739816719,6,6,15.5,125.5,Keith Kimble/Bharat Ramnanan/Jon Tjon-Joe-Pin,"Houston, TX",H&PE Arena,0,790,NA,NA,Texas Southern,made,Jonathan Cisse,NA,FALSE,TRUE,Texas Southern,Miss Valley St,FALSE
