player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Lewis,F,17,1,3,0,1,1,2,1,2,3,2,0,0,3,4,3,TRUE,2009-01-17,Florida International,A
J. Coughlin,F,12,0,0,0,0,2,2,0,1,1,0,0,0,1,4,2,TRUE,2009-01-17,Florida International,A
N. RohnertN,F,36,7,12,0,3,3,3,0,2,2,7,1,0,2,4,17,TRUE,2009-01-17,Florida International,A
K. Lewis,G,14,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,TRUE,2009-01-17,Florida International,A
B. Stafford,G,40,3,7,1,3,4,4,0,0,0,0,0,0,3,2,11,TRUE,2009-01-17,Florida International,A
A. Hooper,F,26,5,6,5,6,0,0,1,6,7,0,1,0,2,4,15,FALSE,2009-01-17,Florida International,A
N. Peter-Denman,G,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-01-17,Florida International,A
T. Hallam,G,27,0,1,0,1,0,0,0,3,3,1,0,0,2,3,0,FALSE,2009-01-17,Florida International,A
S. Chen,G,23,3,6,1,2,2,5,1,2,3,0,2,0,1,2,9,FALSE,2009-01-17,Florida International,A
TEAM,NA,NA,19,38,7,19,12,16,3,17,20,10,4,0,15,25,57,FALSE,2009-01-17,Florida International,A
