player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Kelly,F,29,5,7,0,0,2,4,6,5,11,0,3,3,3,2,12,TRUE,2010-02-13,Colorado,H
D. Sutton,F,29,3,6,0,1,0,0,1,3,4,1,3,1,3,4,6,TRUE,2010-02-13,Colorado,H
L. Colon,C,18,3,5,0,0,3,7,5,1,6,0,0,0,1,1,9,TRUE,2010-02-13,Colorado,H
D. Clemente,G,27,4,14,2,9,0,0,0,2,2,5,2,0,2,2,10,TRUE,2010-02-13,Colorado,H
J. Pullen,G,31,5,10,1,5,4,6,0,1,1,10,1,0,2,1,15,TRUE,2010-02-13,Colorado,H
J. Samuels,F,22,4,5,0,0,4,7,2,3,5,0,0,0,2,3,12,FALSE,2010-02-13,Colorado,H
V. Ojeleye,F,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2010-02-13,Colorado,H
J. Henriquez,F,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,FALSE,2010-02-13,Colorado,H
W. Judge,F,7,0,0,0,0,1,2,0,0,0,0,1,0,3,0,1,FALSE,2010-02-13,Colorado,H
M. Irving,G,19,1,2,1,2,0,0,0,0,0,0,0,0,0,1,3,FALSE,2010-02-13,Colorado,H
N. Russell,G,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2010-02-13,Colorado,H
R. McGruder,G,11,0,2,0,2,0,0,0,3,3,1,0,0,0,2,0,FALSE,2010-02-13,Colorado,H
TEAM,NA,NA,25,51,4,19,14,26,15,21,36,17,10,4,17,17,68,FALSE,2010-02-13,Colorado,H
