game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401577599,2023-11-10,Marquette,Rider,1,1,19:38,2378,2378,David Joplin made Jumper.,home,0,0,0,0,TRUE,FALSE,0.9805805356097194,0.5,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,Marquette,made,David Joplin,NA,FALSE,FALSE,Marquette,Rider,FALSE
401577599,2023-11-10,Marquette,Rider,2,1,19:19,2359,2359,Corey McKeithan missed Three Point Jumper.,away,2,0,2,19,FALSE,FALSE,0.9836050051891694,0.5448965882700816,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,Rider,missed,Corey McKeithan,NA,TRUE,FALSE,Rider,Marquette,TRUE
401577599,2023-11-10,Marquette,Rider,3,1,19:17,2357,2357,Kam Jones Defensive Rebound.,home,2,0,2,2,FALSE,FALSE,0.9835945800078332,0.5449396457150346,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,NA,NA,NA,NA,NA,NA,Rider,Marquette,FALSE
401577599,2023-11-10,Marquette,Rider,4,1,19:07,2347,2347,Stevie Mitchell made Layup. Assisted by Tyler Kolek.,home,4,0,4,10,TRUE,FALSE,0.9862308599859869,0.5895808025725221,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,Marquette,made,Stevie Mitchell,Tyler Kolek,FALSE,FALSE,Marquette,Rider,FALSE
401577599,2023-11-10,Marquette,Rider,5,1,18:54,2334,2334,Mervin James Turnover.,away,4,0,4,13,FALSE,FALSE,0.9861878620039445,0.5901326400806344,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,NA,NA,NA,NA,NA,NA,Rider,Marquette,FALSE
401577599,2023-11-10,Marquette,Rider,6,1,18:54,2334,2334,David Joplin Steal.,home,4,0,4,0,FALSE,FALSE,0.9861878620039445,0.5901326400806344,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,NA,NA,NA,NA,NA,NA,Rider,Marquette,FALSE
401577599,2023-11-10,Marquette,Rider,7,1,18:54,2334,2334,Foul on Mervin James.,away,4,0,4,0,FALSE,TRUE,0.9861878620039445,0.5901326400806344,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,NA,NA,NA,NA,NA,NA,Marquette,Marquette,FALSE
401577599,2023-11-10,Marquette,Rider,8,1,18:44,2324,2324,David Joplin made Three Point Jumper. Assisted by Oso Ighodaro.,home,7,0,7,10,TRUE,FALSE,0.9894448492768735,0.654977109654832,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,Marquette,made,David Joplin,Oso Ighodaro,TRUE,FALSE,Marquette,Rider,FALSE
401577599,2023-11-10,Marquette,Rider,9,1,18:17,2297,2297,Foul on Stevie Mitchell.,home,7,0,7,27,FALSE,TRUE,0.9894103815755111,0.6568784237391557,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,NA,NA,NA,NA,NA,NA,Rider,Rider,FALSE
401577599,2023-11-10,Marquette,Rider,10,1,18:17,2297,2297,T.J. Weeks Jr. made Free Throw.,away,7,1,6,0,TRUE,FALSE,0.9883928805848858,0.6356749013383305,6,6,24.5,152.5,Mike Roberts/Matt Potter/Tim Smith,"Milwaukee, WI",Fiserv Forum,17341,14201,NA,NA,Rider,made,T.J. Weeks Jr.,NA,FALSE,TRUE,Rider,Rider,FALSE
