date,game_id,home,away
2014-11-19,400585687,Creighton,Oklahoma
2014-11-19,400585893,CSU Northridge,Montana State
2014-11-19,400585894,Sacramento State,Simpson University
2014-11-19,400585895,Eastern Washington,Walla Walla University
2014-11-19,400586125,St. Bonaventure,Siena
2014-11-19,400586307,Bradley,Robert Morris
2014-11-19,400586308,Miami (OH),Evansville
2014-11-19,400586309,Missouri State,Avila
2014-11-19,400586675,Tulsa,Abilene Christian
2014-11-19,400586676,Cincinnati,Morehead State
2014-11-19,400586873,Missouri,Oral Roberts
2014-11-19,400586874,Seattle,Omaha
2014-11-19,400586875,Milwaukee,IUPUI
2014-11-19,400587037,St. Francis (BKN),Army
2014-11-19,400587038,Norfolk State,Boston University
2014-11-19,400587039,Lafayette,Princeton
2014-11-19,400587040,Holy Cross,Brown
2014-11-19,400587041,Loyola (MD),UMBC
2014-11-19,400587222,San Francisco,Notre Dame de Namur
2014-11-19,400587223,Gonzaga,Saint Joseph's
2014-11-19,400587224,San Diego,Florida A&M
2014-11-19,400587225,Utah State,Santa Clara
2014-11-19,400587226,BYU,Southern Virginia
2014-11-19,400587399,Bowling Green,Wright State
2014-11-19,400587400,Florida Gulf Coast,Ohio
2014-11-19,400587772,Notre Dame,Coppin State
2014-11-19,400587773,Virginia Tech,Liberty
2014-11-19,400587774,Arkansas,Wake Forest
2014-11-19,400588335,St. John's,LIU Brooklyn
2014-11-19,400588646,Northern Kentucky,North Carolina A&T
2014-11-19,400588647,Mercer,Kennesaw State
2014-11-19,400589081,The Citadel,Toccoa Falls
2014-11-19,400589082,Furman,Appalachian State
2014-11-19,400589083,Samford,Austin Peay
2014-11-19,400589258,James Madison,Longwood
2014-11-19,400589259,UNC Asheville,Johnson & Wales (NC)
2014-11-19,400590729,UMKC,Missouri Science & Technology
2014-11-19,400591273,Hartford,Dartmouth
2014-11-19,400591353,North Texas,Delaware State
2014-11-19,400591354,Rice,Prairie View A&M
2014-11-19,400591560,Air Force,Colorado Christian
2014-11-19,400591561,San José St,Pepperdine
2014-11-19,400591755,Rutgers,Fairleigh Dickinson
2014-11-19,400591791,Mt. St. Mary's,Maryland-Eastern Shore
2014-11-19,400593196,Arizona,UC Irvine
2014-11-19,400595194,Texas State,Lamar
2014-11-19,400595369,Wisconsin,Green Bay
2014-11-19,400595904,Hawai'i,Hawaii Hilo
2014-11-19,400596317,Cleveland State,Jacksonville State
2014-11-19,400596318,Belmont,Trevecca Nazarene
2014-11-19,400596454,Albany,NJIT
2014-11-19,400596470,Binghamton,Hartwick
2014-11-19,400597727,Vermont,South Vermont
2014-11-19,400597808,Oakland,Western Michigan
2014-11-19,400597817,Valparaiso,Indiana South Bend
