player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Akuchie,F,40,4,9,0,3,2,2,1,5,6,0,2,2,2,1,10,TRUE,2022-01-21,Cleveland State,A
T. Olison,G,37,5,12,4,9,4,4,3,3,6,1,2,0,2,2,18,TRUE,2022-01-21,Cleveland State,A
S. Rathan-Mayes,G,29,2,5,1,3,1,3,1,3,4,0,2,0,1,4,6,TRUE,2022-01-21,Cleveland State,A
D. Ogoro,G,27,1,3,1,3,0,1,0,0,0,6,0,0,0,1,3,TRUE,2022-01-21,Cleveland State,A
D. Cohill,G,37,5,9,2,3,8,11,0,6,6,3,3,1,5,4,20,TRUE,2022-01-21,Cleveland State,A
J. Thomas,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2022-01-21,Cleveland State,A
M. Hunter,G,12,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,FALSE,2022-01-21,Cleveland State,A
O. Long,G,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,FALSE,2022-01-21,Cleveland State,A
C. Shelton,G,10,0,4,0,3,0,0,2,0,2,0,0,0,1,1,0,FALSE,2022-01-21,Cleveland State,A
TEAM,NA,NA,19,46,8,25,15,21,7,17,24,11,9,3,13,14,61,FALSE,2022-01-21,Cleveland State,A
