date,game_id,home,away
2010-03-09,300680041,UConn,St. John's
2010-03-09,300680058,South Florida,DePaul
2010-03-09,300680163,Princeton,Pennsylvania
2010-03-09,300680227,Rhode Island,Saint Joseph's
2010-03-09,300682086,Butler,Wright State
2010-03-09,300682132,Cincinnati,Rutgers
2010-03-09,300682168,Dayton,George Washington
2010-03-09,300682429,Charlotte,UMass
2010-03-09,300682458,Northern Colorado,Montana
2010-03-09,300682473,Oakland,IUPUI
2010-03-09,300682550,Seton Hall,Providence
2010-03-09,300682653,Troy,North Texas
2010-03-09,300682692,Weber State,Portland State
