player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
N. Stampley,F,13,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,TRUE,2022-02-25,Texas State,H
K. Waters,F,22,6,9,1,2,1,1,2,1,3,0,2,1,1,5,14,TRUE,2022-02-25,Texas State,H
E. Odigie,F,33,7,12,0,0,5,5,4,5,9,2,0,0,1,0,19,TRUE,2022-02-25,Texas State,H
D. Deen,G,17,0,4,0,3,0,0,1,0,1,3,0,0,1,1,0,TRUE,2022-02-25,Texas State,H
D. Williams,G,16,1,4,1,4,0,0,1,0,1,0,0,0,0,2,3,TRUE,2022-02-25,Texas State,H
N. Tshimanga,F,4,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,FALSE,2022-02-25,Texas State,H
R. Miguel,F,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,FALSE,2022-02-25,Texas State,H
C. Turner,F,4,1,1,0,0,0,2,1,0,1,0,0,0,0,1,2,FALSE,2022-02-25,Texas State,H
Z. Williams,F,27,2,6,1,3,0,0,2,4,6,0,0,0,1,0,5,FALSE,2022-02-25,Texas State,H
C. Eugene,G,17,2,6,2,6,0,0,0,4,4,1,0,1,1,1,6,FALSE,2022-02-25,Texas State,H
T. Smith,G,5,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,FALSE,2022-02-25,Texas State,H
D. Miles,G,23,2,5,1,2,1,2,0,0,0,3,1,0,2,0,6,FALSE,2022-02-25,Texas State,H
K. Punter,G,15,2,6,1,3,1,1,3,0,3,1,0,0,2,4,6,FALSE,2022-02-25,Texas State,H
TEAM,NA,NA,23,57,7,26,8,11,15,19,34,12,4,2,11,16,61,FALSE,2022-02-25,Texas State,H
