player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Capusan,F,23,4,5,0,0,0,2,2,6,8,0,0,0,1,5,8,TRUE,2004-11-20,Duquesne,A
J. Douglas,F,25,4,5,1,1,0,0,2,4,6,2,0,0,1,4,9,TRUE,2004-11-20,Duquesne,A
M. Betley,F,20,1,3,1,3,0,0,0,2,2,2,0,1,1,0,3,TRUE,2004-11-20,Duquesne,A
S. Knitter,C,20,4,11,0,1,6,6,4,4,8,1,1,0,1,4,14,TRUE,2004-11-20,Duquesne,A
J. Hughes,C,13,2,4,0,0,3,4,2,3,5,1,0,1,4,1,7,TRUE,2004-11-20,Duquesne,A
P. Betley,G,16,2,4,2,3,0,0,0,1,1,1,0,0,0,0,6,FALSE,2004-11-20,Duquesne,A
M. Harley,G,31,5,9,4,7,5,6,0,4,4,1,2,0,4,2,19,FALSE,2004-11-20,Duquesne,A
J. Hilliard,G,21,2,2,1,1,10,10,0,2,2,2,0,1,3,0,15,FALSE,2004-11-20,Duquesne,A
P. Cummins,G,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2004-11-20,Duquesne,A
B. Abdullah,G,27,1,5,0,2,2,4,0,1,1,4,1,0,2,3,4,FALSE,2004-11-20,Duquesne,A
TEAM,NA,NA,25,49,9,19,26,32,10,29,39,14,4,3,17,19,85,FALSE,2004-11-20,Duquesne,A
