player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
Z. Hamilton,F,33,7,21,2,7,7,8,2,2,4,1,0,0,2,1,23,TRUE,2017-11-13,Oregon,A
S. Jett,F,15,0,2,0,1,0,0,1,1,2,0,0,0,2,2,0,TRUE,2017-11-13,Oregon,A
I. Ellis,F,19,0,0,0,0,0,1,2,4,6,1,0,0,0,0,0,TRUE,2017-11-13,Oregon,A
G. Blackston,G,26,2,11,1,2,2,4,3,4,7,2,0,0,3,4,7,TRUE,2017-11-13,Oregon,A
T. Thompson,G,12,2,3,1,2,0,0,0,0,0,0,0,0,3,0,5,TRUE,2017-11-13,Oregon,A
K. Alexander,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2017-11-13,Oregon,A
I. Hood,F,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE,2017-11-13,Oregon,A
J. Wallace,C,20,3,4,0,0,4,6,3,3,6,1,0,1,1,4,10,FALSE,2017-11-13,Oregon,A
D. Jones,G,28,1,10,1,6,4,4,2,1,3,6,3,0,4,0,7,FALSE,2017-11-13,Oregon,A
A. Starr,G,21,4,9,3,7,0,0,1,1,2,0,0,0,0,2,11,FALSE,2017-11-13,Oregon,A
J. Hood,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-11-13,Oregon,A
S. Preston,G,19,2,4,0,2,0,2,0,2,2,1,0,0,1,2,4,FALSE,2017-11-13,Oregon,A
TEAM,NA,NA,21,64,8,27,17,25,16,20,36,12,3,1,18,18,67,FALSE,2017-11-13,Oregon,A
