player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Williamson,F,29,3,4,0,0,6,7,2,6,8,0,0,0,1,1,12,TRUE,2021-12-29,Wake Forest,H
M. Williams,F,28,3,8,2,4,3,4,2,4,6,1,0,3,0,2,11,TRUE,2021-12-29,Wake Forest,H
D. Davis,G,15,0,3,0,0,0,0,0,2,2,1,0,0,1,3,0,TRUE,2021-12-29,Wake Forest,H
N. Locke,G,22,5,8,5,7,2,2,0,3,3,1,1,0,3,0,17,TRUE,2021-12-29,Wake Forest,H
J. West,G,30,1,4,0,2,6,6,0,1,1,3,1,0,1,1,8,TRUE,2021-12-29,Wake Forest,H
S. Curry,F,6,2,3,0,0,2,4,2,0,2,0,0,0,0,1,6,FALSE,2021-12-29,Wake Forest,H
R. Wheeler,F,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,FALSE,2021-12-29,Wake Forest,H
M. Cross,F,11,0,2,0,1,2,2,0,3,3,0,0,0,2,2,2,FALSE,2021-12-29,Wake Forest,H
J. Withers,F,18,2,5,2,4,0,0,1,7,8,0,0,0,2,4,6,FALSE,2021-12-29,Wake Forest,H
E. Ellis,G,11,0,1,0,1,0,3,0,0,0,1,0,0,1,2,0,FALSE,2021-12-29,Wake Forest,H
M. Faulkner,G,24,3,10,1,3,4,6,1,3,4,5,0,0,0,2,11,FALSE,2021-12-29,Wake Forest,H
TEAM,NA,NA,19,48,10,22,25,34,8,32,40,12,2,3,11,18,73,FALSE,2021-12-29,Wake Forest,H
