player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4432105,T. Samuel,F,29,6,11,0,0,2,4,3,4,7,0,1,0,1,4,14,Seton Hall,Siena,TRUE,TRUE,2022-11-27,N
4398386,KC Ndefo,F,24,1,5,0,0,2,3,5,2,7,1,2,1,1,4,4,Seton Hall,Siena,TRUE,TRUE,2022-11-27,N
4701845,K. Richmond,G,18,1,3,0,0,1,4,0,3,3,4,1,0,3,1,3,Seton Hall,Siena,TRUE,TRUE,2022-11-27,N
4701839,F. Odukale,G,29,0,5,0,1,6,8,0,5,5,3,1,0,3,1,6,Seton Hall,Siena,TRUE,TRUE,2022-11-27,N
4431730,A. Dawes,G,32,5,12,1,4,4,4,0,3,3,0,1,0,4,4,15,Seton Hall,Siena,TRUE,TRUE,2022-11-27,N
5105594,T. Davis,F,16,0,2,0,0,1,2,1,2,3,2,3,0,0,2,1,Seton Hall,Siena,TRUE,FALSE,2022-11-27,N
4593010,T. Jackson,F,19,3,6,0,0,2,2,0,1,1,0,0,0,1,1,8,Seton Hall,Siena,TRUE,FALSE,2022-11-27,N
5105593,J. Sanders,G,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Seton Hall,Siena,TRUE,FALSE,2022-11-27,N
4277966,Jam. Harris,G,29,1,7,0,3,2,5,0,0,0,0,0,0,1,1,4,Seton Hall,Siena,TRUE,FALSE,2022-11-27,N
NA,TEAM,NA,NA,17,52,1,9,20,32,14,22,36,10,9,1,14,19,55,Seton Hall,Siena,TRUE,FALSE,2022-11-27,N
