play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,13,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
2,1,19:47,2387,2387,Morgan Grim made Layup.  Assisted by Brockeith Pane.,2,0,2,28,0.5442995799775542,0.5442995799775542,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
3,1,19:19,2359,2359,Jackson Stevenett made Layup.  Assisted by Matt Massey.,2,2,0,21,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
4,1,18:58,2338,2338,Brady Jardine missed Jumper.,2,2,0,0,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
5,1,18:58,2338,2338,Ray Jr. Defensive Rebound.,2,2,0,22,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
6,1,18:36,2316,2316,Ramell Taylor missed Jumper.,2,2,0,0,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
7,1,18:36,2316,2316,Morgan Grim Defensive Rebound.,2,2,0,8,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
8,1,18:28,2308,2308,Brockeith Pane missed Three Point Jumper.,2,2,0,0,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
9,1,18:28,2308,2308,Ray Jr. Defensive Rebound.,2,2,0,9,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
10,1,18:19,2299,2299,Ray Jr. missed Three Point Jumper.,2,2,0,0,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
11,1,18:19,2299,2299,Jackson Stevenett Offensive Rebound.,2,2,0,5,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
12,1,18:14,2294,2294,Jackson Stevenett missed Layup.,2,2,0,0,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
13,1,18:14,2294,2294,Morgan Grim Defensive Rebound.,2,2,0,9,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
14,1,18:05,2285,2285,Foul on Ramell Taylor,2,2,0,0,0.5,0.5,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
15,1,18:05,2285,2285,Mitch Bruneel made Free Throw.,3,2,1,0,0.5233114145205584,0.5233114145205584,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
16,1,18:05,2285,2285,Mitch Bruneel made Free Throw.,4,2,2,25,0.5465217053597001,0.5465217053597001,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
17,1,17:40,2260,2260,Matt Massey Turnover.,4,2,2,14,0.5470834862749095,0.5470834862749095,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
18,1,17:26,2246,2246,Preston Medlin made Layup.,6,2,4,24,0.5939563112114385,0.5939563112114385,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
19,1,17:02,2222,2222,Ramell Taylor made Layup.,6,4,2,16,0.5479468560005873,0.5479468560005873,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
20,1,16:46,2206,2206,Brady Jardine made Layup.  Assisted by Brockeith Pane.,8,4,4,18,0.5957325727086845,0.5957325727086845,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
21,1,16:28,2188,2188,Jackson Stevenett missed Jumper.,8,4,4,0,0.5965370468907285,0.5965370468907285,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
22,1,16:28,2188,2188,Morgan Grim Block.,8,4,4,3,0.5965370468907285,0.5965370468907285,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
23,1,16:25,2185,2185,Brady Jardine Defensive Rebound.,8,4,4,15,0.5966713708632115,0.5966713708632115,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
24,1,16:10,2170,2170,Preston Medlin missed Layup.,8,4,4,0,0.597343873385936,0.597343873385936,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
25,1,16:10,2170,2170,Ramell Taylor Defensive Rebound.,8,4,4,12,0.597343873385936,0.597343873385936,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
26,1,15:58,2158,2158,Foul on Morgan Grim,8,4,4,0,0.5978833475821144,0.5978833475821144,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
27,1,15:58,2158,2158,Official TV Timeout.,8,4,4,2,0.5978833475821144,0.5978833475821144,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
28,1,15:56,2156,2156,Matt Massey made Jumper.  Assisted by Damon Heuir.,8,6,2,28,0.5494661865413782,0.5494661865413782,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
29,1,15:28,2128,2128,Morgan Grim missed Jumper.,8,6,2,0,0.5501189748240702,0.5501189748240702,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
30,1,15:28,2128,2128,Jackson Stevenett Defensive Rebound.,8,6,2,11,0.5501189748240702,0.5501189748240702,Utah State,Southern Utah,6,6,NA,313230328,2011-11-19
